ApplicationID,Name,Gender,Age,City,State,AppliedProgram,ApplicationStatus,DateApplied,TestDate,QuantitativeScore,LogicalScore,VerbalScore,TotalScore,NumThankYou,NumFollowUp,NumReminder,NumAppStatus,AvgResponseTime,LastCommDate,MostFrequentChannel,InterviewerName,InterviewDate,Score,Feedback
A04537,Lisa Mcbride,Other,28,Johnsontown,Alaska,Computer Science,Submitted,2024-12-03 00:00:00,2024-10-14 00:00:00,27,18,13,58,0,0,0,1,4,2024-03-14 00:00:00,WhatsApp,Shannon Flores,2024-06-14 00:00:00,99,Excellent communication
A04539,Amy Davis,Female,28,Morristown,Oklahoma,Business,Interview Scheduled,2024-09-25 00:00:00,2024-10-19 00:00:00,10,36,30,76,1,0,0,0,24,2024-01-25 00:00:00,Email,Andrew Bates,2024-04-20 00:00:00,72,Average performance
A04540,Chad Castillo,Other,29,North Matthewmouth,Kansas,Business,Accepted,2023-12-14 00:00:00,2024-10-05 00:00:00,21,26,24,71,0,0,0,1,12,2024-03-02 00:00:00,Email,David Bird,2024-08-17 00:00:00,95,Needs improvement
A04541,Charles Lewis Jr.,Male,27,Annaland,Pennsylvania,Computer Science,Rejected,2024-09-21 00:00:00,2024-02-13 00:00:00,13,35,10,58,1,0,0,0,48,2024-07-26 00:00:00,WhatsApp,Brian Henry,2024-05-16 00:00:00,59,Excellent communication
A04542,Michelle Montes,Male,29,Kristinabury,Tennessee,Business,Accepted,2024-01-19 00:00:00,2024-01-12 00:00:00,23,19,38,80,0,1,0,0,48,2024-07-27 00:00:00,Phone Call,Stephen Jacobson,2023-12-27 00:00:00,70,Good technical skills
A04543,Jennifer Smith,Female,24,New Jillside,Montana,Business,Accepted,2024-12-07 00:00:00,2024-03-24 00:00:00,30,20,37,87,0,1,0,0,6,2024-08-01 00:00:00,Email,Elizabeth Oconnor,2024-04-04 00:00:00,95,Excellent communication
A04544,Paul Lee,Male,24,East Robin,Tennessee,Engineering,Accepted,2024-05-10 00:00:00,2024-10-21 00:00:00,14,25,35,74,1,0,0,0,2,2024-05-06 00:00:00,WhatsApp,Wendy Holland,2024-06-12 00:00:00,81,Good technical skills
A04545,Kevin Bradford,Male,33,South Jesse,New Mexico,Arts,Submitted,2024-11-26 00:00:00,2023-12-21 00:00:00,26,11,33,70,0,0,1,0,24,2024-07-02 00:00:00,WhatsApp,Abigail Taylor,2024-08-23 00:00:00,95,Needs improvement
A04547,Brandon Scott,Male,19,Port Christophermouth,Colorado,Business,Interview Scheduled,2024-06-26 00:00:00,2024-06-15 00:00:00,16,20,24,60,1,0,0,0,4,2024-06-19 00:00:00,Email,Travis Savage Jr.,2024-10-02 00:00:00,93,Needs improvement
A04548,Toni Ellis,Other,35,South Markburgh,Hawaii,Computer Science,Accepted,2024-11-10 00:00:00,2024-09-19 00:00:00,12,16,34,62,1,0,0,0,12,2024-02-20 00:00:00,WhatsApp,Gary Martin,2024-06-28 00:00:00,69,Average performance
A04549,Allison Olson,Female,19,Port Heather,Maine,Business,Interview Scheduled,2023-12-13 00:00:00,2024-12-04 00:00:00,13,30,33,76,1,0,0,0,48,2024-07-19 00:00:00,WhatsApp,Kelly Lopez,2023-12-24 00:00:00,58,Needs improvement
A04551,Dylan Jordan,Male,22,East Kyle,Texas,Arts,Interview Scheduled,2024-06-01 00:00:00,2024-03-04 00:00:00,11,36,14,61,0,0,1,0,48,2024-05-30 00:00:00,Phone Call,Christian Henderson,2024-05-12 00:00:00,62,Needs improvement
A04552,Robert Green,Female,21,West Michelle,Alaska,Arts,Interview Scheduled,2024-08-12 00:00:00,2024-03-13 00:00:00,27,21,24,72,0,1,0,0,4,2024-02-29 00:00:00,Phone Call,Christina Moore,2024-05-22 00:00:00,82,Good technical skills
A04553,Jeremy Juarez,Male,19,Port Melissahaven,New York,Computer Science,Rejected,2024-07-03 00:00:00,2024-03-01 00:00:00,22,19,36,77,1,0,0,0,6,2024-07-15 00:00:00,Email,Victoria Peters,2024-02-09 00:00:00,94,Needs improvement
A04554,Isaiah Meyer,Other,20,Oconnormouth,Wyoming,Arts,Interview Scheduled,2023-12-14 00:00:00,2024-02-13 00:00:00,18,39,40,97,0,0,1,0,4,2024-03-01 00:00:00,WhatsApp,William Stewart,2024-11-28 00:00:00,65,Needs improvement
A04555,Ronald Sanchez,Male,35,Lake Roberthaven,Nevada,Engineering,Accepted,2024-01-19 00:00:00,2024-08-02 00:00:00,13,33,19,65,0,0,0,1,4,2024-05-08 00:00:00,Phone Call,Mark Moore,2024-11-19 00:00:00,99,Excellent communication
A04556,David Juarez,Male,27,South Charlesside,Wyoming,Business,Interview Scheduled,2024-05-15 00:00:00,2024-02-05 00:00:00,26,10,25,61,0,1,0,0,12,2024-09-09 00:00:00,WhatsApp,William Wood,2024-11-03 00:00:00,68,Good technical skills
A04557,Laura Ramsey,Other,19,West Daniel,Maine,Engineering,Accepted,2024-06-24 00:00:00,2024-06-04 00:00:00,32,26,36,94,0,0,0,1,48,2024-03-19 00:00:00,Phone Call,Dr. Nathaniel Hopkins,2024-08-16 00:00:00,57,Good technical skills
A04558,Amy Meyer,Male,19,Davidtown,Virginia,Computer Science,Rejected,2024-11-17 00:00:00,2023-12-26 00:00:00,25,37,23,85,0,1,0,0,2,2024-07-04 00:00:00,Email,Amanda Lopez,2024-10-01 00:00:00,81,Needs improvement
A04559,Mrs. Deanna Schwartz PhD,Female,21,West Kennethborough,Arkansas,Business,Interview Scheduled,2024-10-15 00:00:00,2024-09-11 00:00:00,16,17,17,50,0,0,0,1,12,2024-12-07 00:00:00,WhatsApp,Judy David,2024-06-12 00:00:00,95,Excellent communication
A04560,Christopher Adams,Male,24,Matthewfurt,Delaware,Engineering,Interview Scheduled,2023-12-29 00:00:00,2023-12-16 00:00:00,22,29,25,76,0,0,0,1,12,2024-03-04 00:00:00,Email,Thomas Wong,2024-06-04 00:00:00,70,Good technical skills
A04562,Jack Johnson,Other,27,Samanthaton,North Dakota,Computer Science,Rejected,2024-10-24 00:00:00,2024-10-01 00:00:00,26,18,14,58,0,1,0,0,4,2024-04-30 00:00:00,Email,Melissa Jensen,2024-10-21 00:00:00,83,Good technical skills
A04563,Dalton Taylor,Male,28,Bushberg,New Jersey,Business,Submitted,2024-07-26 00:00:00,2024-11-16 00:00:00,29,21,25,75,0,0,1,0,48,2024-03-10 00:00:00,Email,Robin Roberts,2024-02-10 00:00:00,52,Good technical skills
A04564,Jonathan Hernandez,Other,23,Comptontown,Minnesota,Law,Rejected,2024-08-23 00:00:00,2024-02-05 00:00:00,40,24,37,101,0,0,0,1,48,2024-09-18 00:00:00,Email,Rachel Anderson,2024-01-12 00:00:00,74,Needs improvement
A04565,Steven Woods,Other,19,Bennettshire,Tennessee,Engineering,Submitted,2024-02-24 00:00:00,2024-08-02 00:00:00,37,22,22,81,0,0,0,1,6,2024-06-15 00:00:00,Phone Call,Edward Patterson,2024-06-05 00:00:00,64,Good technical skills
A04566,Matthew Perez,Male,33,Port Brittanyhaven,Oregon,Computer Science,Accepted,2024-03-19 00:00:00,2024-10-03 00:00:00,18,13,18,49,1,0,0,0,6,2024-03-31 00:00:00,WhatsApp,Katrina Banks,2024-10-30 00:00:00,97,Needs improvement
A04567,Kimberly Harmon,Other,32,Lake Seanborough,Colorado,Computer Science,Rejected,2024-03-10 00:00:00,2024-08-15 00:00:00,13,14,20,47,0,1,0,0,48,2024-11-15 00:00:00,WhatsApp,Jacob Fletcher,2024-07-12 00:00:00,69,Needs improvement
A04568,Michael Brown,Male,30,West Lindastad,California,Engineering,Interview Scheduled,2024-11-29 00:00:00,2024-01-02 00:00:00,40,30,36,106,0,1,0,0,6,2024-08-11 00:00:00,WhatsApp,Robert Rivera,2024-04-22 00:00:00,66,Average performance
A04569,David Moss,Other,28,Shaneport,Tennessee,Business,Interview Scheduled,2024-02-21 00:00:00,2024-06-20 00:00:00,20,35,16,71,0,1,0,0,24,2024-11-10 00:00:00,WhatsApp,Theodore Anderson,2023-12-11 00:00:00,88,Good technical skills
A04570,Patrick Ross,Male,31,West Jamesborough,New Mexico,Computer Science,Interview Scheduled,2024-07-31 00:00:00,2024-07-03 00:00:00,40,31,28,99,0,1,0,0,6,2024-11-14 00:00:00,Phone Call,Sierra Dunn,2024-09-24 00:00:00,86,Good technical skills
A04571,Jennifer Nguyen,Male,18,New Jessehaven,Georgia,Engineering,Interview Scheduled,2024-05-03 00:00:00,2024-04-09 00:00:00,37,30,36,103,1,0,0,0,24,2024-04-25 00:00:00,Email,Rose Joyce,2024-01-27 00:00:00,86,Excellent communication
A04573,Sophia Rivera,Male,34,Nelsonville,Louisiana,Business,Rejected,2024-11-26 00:00:00,2024-02-06 00:00:00,21,36,27,84,0,1,0,0,4,2024-02-26 00:00:00,WhatsApp,Stacey Johnson,2024-08-30 00:00:00,56,Needs improvement
A04574,Shannon Pope,Other,18,Andreaville,Alaska,Engineering,Rejected,2024-07-21 00:00:00,2024-08-17 00:00:00,40,37,40,117,0,0,0,1,24,2024-02-23 00:00:00,Email,Dana Wheeler,2024-02-18 00:00:00,100,Excellent communication
A04575,Francis Wilson,Male,20,Matthewside,South Carolina,Arts,Accepted,2024-09-09 00:00:00,2024-02-07 00:00:00,23,27,26,76,1,0,0,0,6,2024-09-26 00:00:00,Email,David Benitez,2024-01-11 00:00:00,61,Excellent communication
A04578,Raymond Kim,Male,28,North Cassandra,South Carolina,Computer Science,Interview Scheduled,2024-06-24 00:00:00,2024-06-18 00:00:00,23,11,36,70,0,0,1,0,2,2024-06-09 00:00:00,WhatsApp,John Smith,2024-09-24 00:00:00,76,Good technical skills
A04580,Alicia Rivera,Female,18,Torresshire,Arkansas,Arts,Interview Scheduled,2024-06-27 00:00:00,2024-10-28 00:00:00,35,38,16,89,0,0,1,0,24,2024-06-09 00:00:00,Phone Call,Madison Taylor,2024-04-16 00:00:00,98,Good technical skills
A04582,Keith Morgan,Other,29,Jessicashire,Louisiana,Computer Science,Interview Scheduled,2024-12-05 00:00:00,2024-07-12 00:00:00,24,13,26,63,0,1,0,0,48,2024-02-04 00:00:00,Email,Edward Rowe,2024-04-04 00:00:00,74,Good technical skills
A04583,Michael Daniels,Female,26,Beckberg,Wyoming,Law,Rejected,2024-03-24 00:00:00,2024-03-27 00:00:00,37,31,14,82,0,1,0,0,12,2024-09-13 00:00:00,Email,Jessica Oliver,2024-04-04 00:00:00,100,Average performance
A04584,Brooke Daniel,Other,33,East Chelseamouth,Tennessee,Engineering,Submitted,2024-08-19 00:00:00,2024-01-07 00:00:00,40,19,38,97,1,0,0,0,24,2024-03-24 00:00:00,Email,Catherine Boyd,2024-11-04 00:00:00,62,Average performance
A04585,Gail Brown,Other,33,Johnfort,Washington,Law,Accepted,2024-07-14 00:00:00,2024-08-23 00:00:00,14,16,30,60,0,0,0,1,2,2024-03-26 00:00:00,WhatsApp,Duane Ali,2024-08-23 00:00:00,51,Average performance
A04587,Taylor Torres,Other,23,Farmerside,Oregon,Arts,Accepted,2024-01-18 00:00:00,2024-03-10 00:00:00,14,23,36,73,0,1,0,0,12,2024-12-07 00:00:00,Phone Call,Billy Sanchez,2024-04-20 00:00:00,58,Excellent communication
A04588,Richard Brown,Male,22,Hillbury,New York,Business,Interview Scheduled,2024-04-19 00:00:00,2024-01-08 00:00:00,36,13,11,60,1,0,0,0,4,2024-06-04 00:00:00,Email,Patricia Hensley,2024-11-09 00:00:00,95,Average performance
A04589,Amanda Elliott,Male,30,North John,Wyoming,Arts,Interview Scheduled,2024-03-29 00:00:00,2024-04-30 00:00:00,22,12,19,53,0,0,1,0,2,2024-11-17 00:00:00,Email,Sarah Ward,2024-07-15 00:00:00,70,Average performance
A04590,David Woods,Male,33,Christinafort,Oklahoma,Law,Rejected,2023-12-10 00:00:00,2024-10-20 00:00:00,17,14,16,47,0,1,0,0,12,2024-09-08 00:00:00,WhatsApp,Morgan Reeves,2024-03-22 00:00:00,87,Average performance
A04591,Ricardo Todd,Male,32,Dustinside,Virginia,Computer Science,Submitted,2024-10-12 00:00:00,2024-06-10 00:00:00,27,16,11,54,0,0,1,0,2,2024-09-04 00:00:00,Email,Bobby Shaffer,2024-11-17 00:00:00,88,Excellent communication
A04592,Kerri Barr,Other,33,Richardberg,North Carolina,Arts,Accepted,2024-10-01 00:00:00,2024-05-20 00:00:00,36,38,19,93,0,1,0,0,6,2024-12-03 00:00:00,Email,Michael Moore,2024-08-12 00:00:00,95,Good technical skills
A04593,Troy Brown,Male,34,Autumnborough,Indiana,Computer Science,Interview Scheduled,2024-07-23 00:00:00,2024-02-27 00:00:00,17,36,20,73,0,1,0,0,48,2024-04-04 00:00:00,WhatsApp,Lisa Chambers,2023-12-14 00:00:00,70,Good technical skills
A04594,Kimberly Lee,Other,21,Geoffreyhaven,Georgia,Computer Science,Interview Scheduled,2024-05-12 00:00:00,2024-01-18 00:00:00,30,36,29,95,0,0,0,1,4,2024-01-30 00:00:00,Email,Dr. Mark Graham,2024-03-30 00:00:00,53,Excellent communication
A04595,Kimberly Olson,Male,21,Beverlychester,Indiana,Engineering,Submitted,2024-02-02 00:00:00,2024-12-01 00:00:00,37,28,37,102,0,0,1,0,6,2024-03-12 00:00:00,Email,Mark Smith,2024-01-29 00:00:00,82,Average performance
A04596,Katherine Davis,Other,18,North Paulhaven,Mississippi,Engineering,Submitted,2024-11-14 00:00:00,2024-03-24 00:00:00,24,20,25,69,0,1,0,0,4,2024-03-19 00:00:00,Email,Frank Cox,2024-01-20 00:00:00,67,Average performance
A04597,Wesley Kennedy,Other,20,Pooleshire,Vermont,Law,Rejected,2024-10-17 00:00:00,2024-03-13 00:00:00,25,29,18,72,0,1,0,0,4,2024-05-25 00:00:00,Phone Call,Anna Chandler,2024-07-31 00:00:00,89,Needs improvement
A04598,James Thompson,Female,29,Teresaside,Michigan,Arts,Interview Scheduled,2024-04-04 00:00:00,2024-05-05 00:00:00,20,16,16,52,0,1,0,0,4,2024-04-12 00:00:00,Phone Call,Terry Watts,2024-05-31 00:00:00,77,Needs improvement
A04599,Jacob Lucas,Female,26,Port Amyton,Maryland,Law,Interview Scheduled,2024-02-04 00:00:00,2024-08-12 00:00:00,34,40,33,107,0,0,1,0,6,2024-11-20 00:00:00,WhatsApp,Gina Haynes,2024-11-01 00:00:00,95,Average performance
A04600,Alex Moore,Female,22,East Amyshire,Maine,Arts,Submitted,2024-03-08 00:00:00,2024-11-05 00:00:00,25,33,18,76,0,0,1,0,48,2024-07-01 00:00:00,Phone Call,Dean Johnson,2024-08-21 00:00:00,89,Needs improvement
A04601,Sandra Fry,Female,20,Lake Lori,Connecticut,Engineering,Rejected,2024-08-06 00:00:00,2024-11-10 00:00:00,12,12,30,54,0,0,0,1,12,2024-05-28 00:00:00,Email,Scott Bennett,2024-07-14 00:00:00,100,Good technical skills
A04602,James Black,Other,23,Stephensstad,Utah,Computer Science,Accepted,2024-10-07 00:00:00,2024-05-08 00:00:00,30,15,10,55,0,0,1,0,2,2024-05-06 00:00:00,Phone Call,Todd Lucero,2024-01-10 00:00:00,62,Needs improvement
A04603,Julia Shaw,Female,34,Port Guy,Florida,Engineering,Submitted,2024-11-26 00:00:00,2024-10-13 00:00:00,15,21,37,73,0,0,0,1,2,2024-03-24 00:00:00,WhatsApp,Joshua Rios,2024-05-26 00:00:00,98,Good technical skills
A04604,Michael Armstrong,Female,31,Port Annafort,California,Business,Rejected,2024-07-08 00:00:00,2024-11-02 00:00:00,40,36,20,96,0,0,1,0,6,2024-03-24 00:00:00,Email,Charles Moore,2024-04-02 00:00:00,90,Needs improvement
A04605,Morgan Mccarthy,Other,22,Lake Luke,Vermont,Law,Interview Scheduled,2024-06-15 00:00:00,2024-05-04 00:00:00,21,14,25,60,0,0,0,1,12,2024-10-20 00:00:00,Email,James Holland,2024-03-03 00:00:00,92,Excellent communication
A04606,Mark Wu,Male,18,Owensville,Delaware,Business,Submitted,2024-10-13 00:00:00,2024-07-01 00:00:00,14,36,32,82,0,0,1,0,12,2024-07-14 00:00:00,Email,James Hall,2024-01-15 00:00:00,66,Average performance
A04607,Justin Myers,Female,25,South Kevinbury,Illinois,Business,Accepted,2024-01-12 00:00:00,2024-11-09 00:00:00,20,10,14,44,0,1,0,0,4,2024-07-08 00:00:00,WhatsApp,Sandra Torres,2024-11-14 00:00:00,63,Excellent communication
A04610,Julie Pugh,Other,27,Michaelfurt,Oregon,Engineering,Interview Scheduled,2023-12-24 00:00:00,2024-05-22 00:00:00,25,16,11,52,0,1,0,0,12,2024-03-25 00:00:00,Email,Amanda Weber,2024-10-28 00:00:00,91,Needs improvement
A04611,Caitlyn Griffith DVM,Female,20,Port Lauren,New York,Computer Science,Rejected,2024-12-06 00:00:00,2024-09-13 00:00:00,20,16,33,69,0,1,0,0,6,2024-05-07 00:00:00,Phone Call,April Byrd,2024-03-19 00:00:00,97,Excellent communication
A04613,Peter Brown,Female,34,Port Summer,Maine,Computer Science,Rejected,2024-02-06 00:00:00,2024-01-01 00:00:00,18,10,18,46,1,0,0,0,2,2024-04-06 00:00:00,Phone Call,James Lawson,2024-08-17 00:00:00,52,Good technical skills
A04614,Lawrence Hernandez,Female,30,Michaelside,Pennsylvania,Law,Interview Scheduled,2024-07-04 00:00:00,2024-05-17 00:00:00,30,27,27,84,0,0,0,1,12,2024-01-22 00:00:00,Phone Call,Mr. Daniel Clark,2024-02-21 00:00:00,51,Average performance
A04616,John Wood,Male,29,Amymouth,North Dakota,Arts,Submitted,2024-01-09 00:00:00,2024-01-11 00:00:00,26,30,19,75,0,0,1,0,4,2024-07-30 00:00:00,WhatsApp,Amanda Hunt,2024-03-20 00:00:00,63,Needs improvement
A04617,Jeremy Sanchez,Male,27,Lake Tracyberg,Hawaii,Law,Accepted,2024-06-06 00:00:00,2024-02-07 00:00:00,11,38,13,62,0,0,1,0,6,2024-04-23 00:00:00,Phone Call,Maria Wilson,2024-03-28 00:00:00,96,Excellent communication
A04618,Ashley Marquez,Other,21,Kristieberg,Rhode Island,Law,Submitted,2024-08-25 00:00:00,2024-08-02 00:00:00,10,33,23,66,0,1,0,0,24,2024-08-17 00:00:00,WhatsApp,Katherine Hutchinson,2024-10-15 00:00:00,85,Good technical skills
A04620,James Hernandez,Male,34,New Kenneth,Florida,Engineering,Submitted,2024-11-19 00:00:00,2024-07-26 00:00:00,11,18,12,41,0,0,0,1,24,2024-06-18 00:00:00,Email,Melissa Cantrell,2023-12-19 00:00:00,51,Excellent communication
A04621,Jennifer Hatfield,Male,34,Anthonymouth,Missouri,Business,Submitted,2024-02-25 00:00:00,2023-12-19 00:00:00,21,10,22,53,0,0,1,0,4,2024-04-29 00:00:00,Phone Call,Michael Payne,2024-08-02 00:00:00,77,Needs improvement
A04622,David Chavez,Other,21,North Patrickview,Montana,Arts,Rejected,2024-04-22 00:00:00,2024-12-02 00:00:00,28,18,10,56,0,0,0,1,6,2024-09-08 00:00:00,Email,Mackenzie Lloyd,2024-09-03 00:00:00,77,Good technical skills
A04623,Wayne Riddle,Other,28,Larrystad,Nebraska,Computer Science,Interview Scheduled,2024-02-24 00:00:00,2024-02-29 00:00:00,21,25,20,66,0,0,0,1,12,2023-12-24 00:00:00,WhatsApp,Mrs. Michelle Sanchez,2024-04-09 00:00:00,93,Excellent communication
A04625,Ronald Barnes,Female,32,Lake Jennifershire,North Dakota,Business,Submitted,2024-02-23 00:00:00,2024-06-19 00:00:00,17,25,12,54,0,0,1,0,6,2024-01-02 00:00:00,Email,Jerry Warner,2024-04-30 00:00:00,67,Excellent communication
A04626,Evan Barber,Other,31,North Amanda,Texas,Arts,Submitted,2024-03-05 00:00:00,2024-07-14 00:00:00,29,17,30,76,0,0,1,0,2,2024-03-03 00:00:00,Email,Robin Miller,2024-05-22 00:00:00,95,Needs improvement
A04628,Joshua Wade,Female,22,East Jonathanshire,Delaware,Law,Interview Scheduled,2024-05-21 00:00:00,2024-04-29 00:00:00,15,12,23,50,1,0,0,0,4,2024-03-14 00:00:00,Email,Erika Leonard,2023-12-16 00:00:00,86,Needs improvement
A04629,Michelle Hernandez,Other,22,Jessicaville,Nebraska,Computer Science,Rejected,2023-12-29 00:00:00,2024-06-08 00:00:00,36,14,30,80,0,0,0,1,24,2024-02-08 00:00:00,Phone Call,Mary Gentry,2024-04-16 00:00:00,94,Needs improvement
A04630,Amber Chavez,Female,20,Smithshire,Massachusetts,Computer Science,Submitted,2024-11-29 00:00:00,2024-09-03 00:00:00,18,31,32,81,0,1,0,0,48,2024-01-13 00:00:00,Phone Call,Christian Klein,2024-09-03 00:00:00,79,Excellent communication
A04631,Jonathon Walls,Other,31,East Summer,Wyoming,Law,Interview Scheduled,2024-04-17 00:00:00,2024-08-23 00:00:00,33,38,29,100,1,0,0,0,12,2024-06-02 00:00:00,Email,Rebecca Rodriguez,2024-07-24 00:00:00,65,Excellent communication
A04632,Rebecca Howard DVM,Male,26,Port Brandon,Pennsylvania,Business,Interview Scheduled,2024-11-17 00:00:00,2024-04-06 00:00:00,35,20,11,66,1,0,0,0,6,2024-10-10 00:00:00,Phone Call,Brandon Swanson,2024-10-01 00:00:00,77,Needs improvement
A04633,Lisa Rodriguez,Male,28,North Heather,Montana,Arts,Accepted,2024-05-25 00:00:00,2024-03-04 00:00:00,19,20,30,69,0,0,0,1,4,2024-08-14 00:00:00,Email,Tanya Clark,2024-07-22 00:00:00,96,Needs improvement
A04634,Michael Miller,Other,25,West Williamborough,Missouri,Law,Rejected,2024-09-21 00:00:00,2024-04-05 00:00:00,11,34,32,77,0,0,0,1,24,2024-01-04 00:00:00,Email,April Parker,2024-04-01 00:00:00,64,Average performance
A04635,Adrienne Sims,Male,33,North Scott,North Carolina,Arts,Rejected,2024-11-09 00:00:00,2024-04-26 00:00:00,39,11,31,81,0,1,0,0,48,2024-03-08 00:00:00,Email,Jeremy Caldwell,2024-10-08 00:00:00,73,Needs improvement
A04636,Emma Smith,Other,29,Nicoleland,New Hampshire,Arts,Rejected,2024-08-02 00:00:00,2024-04-19 00:00:00,30,29,29,88,0,1,0,0,24,2024-06-30 00:00:00,Phone Call,Derrick Mathews,2024-04-21 00:00:00,53,Average performance
A04637,Nina Hall,Male,35,New Andreaberg,South Carolina,Engineering,Accepted,2024-05-13 00:00:00,2024-08-31 00:00:00,38,32,31,101,0,0,1,0,2,2024-01-24 00:00:00,Email,Zachary Wagner,2024-10-25 00:00:00,98,Average performance
A04638,John Smith,Other,33,South Christopherberg,Louisiana,Arts,Interview Scheduled,2024-08-16 00:00:00,2024-01-28 00:00:00,35,38,16,89,0,0,1,0,24,2024-06-09 00:00:00,Email,David Guerrero,2024-08-27 00:00:00,83,Average performance
A04641,Tiffany Manning,Female,26,Stephaniefurt,Idaho,Computer Science,Interview Scheduled,2024-11-11 00:00:00,2024-11-29 00:00:00,11,19,37,67,0,0,0,1,24,2024-03-10 00:00:00,WhatsApp,Kevin Gomez,2024-06-10 00:00:00,62,Good technical skills
A04642,Maria Kirk,Female,28,South Jameshaven,Pennsylvania,Business,Rejected,2024-11-10 00:00:00,2024-10-24 00:00:00,14,22,40,76,1,0,0,0,24,2024-07-14 00:00:00,Email,Jason Howard,2024-11-18 00:00:00,81,Average performance
A04643,Ms. Karen Brown DDS,Male,34,Lake Kevin,Alabama,Law,Interview Scheduled,2024-07-24 00:00:00,2024-02-12 00:00:00,30,35,38,103,0,0,0,1,48,2024-01-26 00:00:00,Phone Call,Jennifer Sellers,2024-09-27 00:00:00,74,Average performance
A04644,Krista Perez,Other,19,South Jamesshire,North Carolina,Law,Rejected,2024-08-20 00:00:00,2024-01-06 00:00:00,16,33,28,77,0,1,0,0,6,2024-05-11 00:00:00,WhatsApp,Richard Cruz,2024-03-29 00:00:00,93,Excellent communication
A04645,Walter Ortega,Other,22,Edwardhaven,Ohio,Computer Science,Rejected,2024-05-16 00:00:00,2024-10-18 00:00:00,37,35,24,96,1,0,0,0,48,2024-02-07 00:00:00,Phone Call,Alexis Torres,2024-03-26 00:00:00,100,Needs improvement
A04646,Jody Thomas,Male,33,Lake Emily,Oklahoma,Business,Submitted,2024-01-04 00:00:00,2024-07-28 00:00:00,30,36,15,81,0,0,0,1,24,2024-01-27 00:00:00,Email,Brittney Carpenter,2024-11-04 00:00:00,54,Average performance
A04647,Danielle Mendez,Male,22,West Thomas,Oklahoma,Business,Rejected,2024-03-20 00:00:00,2024-06-30 00:00:00,34,28,34,96,0,0,0,1,6,2024-12-05 00:00:00,WhatsApp,Peter Nicholson,2024-04-20 00:00:00,73,Needs improvement
A04648,Alejandro Miller,Female,27,Christopherbury,Maine,Business,Interview Scheduled,2024-03-20 00:00:00,2024-09-17 00:00:00,24,31,29,84,0,0,1,0,6,2024-05-01 00:00:00,WhatsApp,Rebecca Blackburn,2024-08-25 00:00:00,85,Good technical skills
A04650,Jennifer Jackson,Other,35,Schroedermouth,Virginia,Law,Submitted,2024-11-27 00:00:00,2024-05-04 00:00:00,28,36,25,89,0,0,1,0,48,2024-02-14 00:00:00,Phone Call,Jerome Montgomery,2023-12-24 00:00:00,94,Good technical skills
A04651,Preston Brown,Male,32,Edwardsbury,Rhode Island,Computer Science,Accepted,2024-02-09 00:00:00,2024-03-17 00:00:00,26,29,38,93,0,0,1,0,24,2024-06-21 00:00:00,Email,Scott Clark,2024-02-21 00:00:00,72,Average performance
A04652,John Warner,Male,18,New Robert,Maryland,Law,Accepted,2023-12-12 00:00:00,2024-05-01 00:00:00,15,21,22,58,0,0,1,0,48,2024-03-16 00:00:00,Email,Matthew Charles,2024-08-15 00:00:00,82,Excellent communication
